age,gender,height,current_weight,target_weight,activity_level,sports_days,sleep_hours,Avg_Caloric_Intake,water_intake,night_eating,stress_level,commitment,motivation,success
59,0,183,111,102,3,1,8.4,3213,1.9,1,1,3,3,0
47,0,175,93,80,2,2,5.4,2420,1.7,0,9,4,4,0
46,0,165,102,97,4,4,8.3,2879,2.7,1,1,7,2,0
36,1,189,136,117,1,1,7.2,3205,2.4,1,2,4,4,0
63,1,174,117,102,4,4,6.5,3556,2.3,1,9,1,9,0
28,0,179,82,77,3,2,7.2,2396,2.1,1,3,9,4,1
51,0,158,62,41,2,2,6.8,1710,2.5,0,1,6,8,1
24,1,174,95,76,2,3,8.4,2524,4.4,0,3,9,3,1
61,0,182,92,74,3,2,6.3,2484,4.1,1,9,7,5,0
51,1,178,123,110,1,1,7.4,2801,3.3,1,2,4,2,0
37,0,172,101,93,2,1,7.3,2485,3.9,0,5,1,9,0
55,1,163,104,91,2,3,6.6,2777,1.5,1,1,7,9,1
41,1,167,78,69,2,3,5.3,2370,1.8,1,10,9,10,0
27,0,183,119,112,4,5,7.7,3209,2.4,1,1,6,7,1
49,1,163,93,71,4,6,6.8,3069,3.4,0,7,1,2,0
32,0,179,99,86,1,0,7.2,2460,4.2,1,10,9,4,1
54,1,178,107,99,3,2,6.2,3164,2.2,0,10,7,6,0
37,0,193,131,120,4,4,7.9,3612,1.9,1,3,1,9,1
20,0,157,99,94,2,2,7.8,2836,4.0,1,1,4,6,0
54,0,159,65,45,1,1,8.4,1568,2.7,0,1,5,4,1
57,1,175,119,109,4,4,8.3,3422,3.6,0,5,2,1,1
25,0,176,129,119,1,1,7.1,2951,3.1,1,3,3,7,1
57,0,156,91,73,2,2,7.0,2525,2.0,1,4,2,7,0
61,0,188,132,123,1,1,7.9,3150,3.6,0,6,4,6,1
40,1,174,87,72,2,3,8.4,2418,2.8,1,2,7,3,0
57,0,168,96,91,1,0,6.6,2308,2.4,1,7,5,5,0
28,1,167,104,80,3,1,7.9,2889,4.2,1,5,7,7,1
63,1,189,126,112,1,1,5.6,3116,1.5,0,8,1,6,0
25,1,162,83,78,3,3,8.2,2030,2.7,1,4,3,7,1
46,0,161,106,98,3,1,6.6,3121,2.4,0,8,2,5,0
47,0,163,90,78,2,2,8.3,2877,1.7,1,4,1,1,0
27,1,180,134,129,1,1,8.2,3281,1.7,0,5,5,10,1
56,0,187,121,109,4,6,6.9,3734,2.0,0,3,3,5,1
45,0,168,108,90,3,2,6.8,3079,3.0,0,4,8,2,0
53,1,161,98,77,2,2,5.5,2375,2.3,0,9,5,10,0
30,1,163,96,83,4,6,6.7,3121,4.0,1,5,5,10,1
49,0,179,81,71,1,1,7.1,1737,2.2,0,4,7,2,1
53,1,164,71,66,3,1,8.0,2132,3.7,1,4,8,4,1
54,0,190,126,113,1,1,7.7,3055,2.1,1,7,1,6,0
43,1,159,102,97,1,0,7.4,2032,1.6,0,2,5,5,1
39,0,156,86,68,4,5,7.8,2823,2.3,1,4,9,7,1
21,0,158,72,57,2,1,7.8,2012,4.0,1,3,9,10,1
48,1,188,108,96,2,3,6.7,2770,1.7,0,7,7,8,1
35,0,181,116,100,4,6,7.1,3202,2.5,1,4,4,10,1
55,0,193,131,121,2,2,6.0,3436,1.5,1,8,2,1,0
41,1,168,117,96,1,1,7.6,2505,3.4,1,5,5,8,1
40,0,163,90,75,4,6,6.0,3055,4.3,1,9,4,3,0
39,0,177,97,83,3,1,6.4,3096,2.7,0,9,1,10,0
19,0,176,105,93,4,4,7.2,3612,3.2,0,3,7,10,1
48,1,178,122,106,4,6,5.9,3667,2.9,0,9,3,2,0
28,1,168,97,89,4,5,7.9,3164,4.4,0,4,6,2,1
45,1,155,73,56,1,0,6.1,1887,3.7,1,9,5,5,1
63,1,156,75,68,4,5,6.7,2521,1.6,1,2,4,2,0
49,1,181,124,100,1,0,6.7,3103,1.8,0,5,3,4,0
22,0,175,80,72,2,3,7.9,2608,2.9,0,6,9,3,1
55,0,187,104,92,1,0,8.1,2333,3.4,0,3,5,8,1
27,0,167,76,67,3,3,8.3,2216,2.4,0,2,10,9,1
57,1,187,144,138,2,2,8.5,3855,3.5,0,1,7,6,1
63,0,172,78,66,4,6,7.3,2621,3.2,1,7,4,4,1
41,1,158,95,86,1,1,6.7,2536,2.8,0,4,1,2,0
52,0,194,134,114,3,1,7.2,3664,3.2,0,8,2,8,0
61,1,175,110,91,4,5,6.7,3580,4.2,1,8,10,3,1
40,0,180,123,100,1,1,6.9,2947,2.2,1,8,5,2,0
34,0,181,105,88,2,2,6.7,2981,3.9,0,2,8,4,1
18,1,169,91,76,1,0,7.0,2001,1.5,0,5,8,2,1
48,0,184,102,82,3,3,5.8,2873,1.8,1,8,8,3,0
48,0,189,126,104,1,1,5.7,3198,4.3,0,10,9,9,0
59,1,170,118,99,3,1,7.4,2882,3.6,0,2,2,7,1
59,0,181,133,123,1,1,8.2,3109,3.4,0,2,4,1,1
51,0,185,126,114,3,1,6.8,3212,2.5,1,1,10,10,1
26,1,162,106,98,1,0,8.2,2680,2.1,0,6,6,5,0
39,1,168,117,97,1,0,7.5,2756,2.6,1,5,6,5,0
30,1,159,97,82,1,0,7.7,2309,3.3,0,1,5,9,1
42,1,179,102,78,3,2,5.7,2914,3.4,1,8,2,1,0
35,1,187,116,110,4,6,5.5,3391,2.0,0,8,8,1,0
29,0,179,131,123,1,0,7.6,2982,2.8,0,5,1,10,0
57,1,162,95,77,1,1,7.3,2092,3.2,1,3,1,7,1
34,1,176,121,106,2,2,6.2,3373,4.4,1,8,1,7,0
32,0,188,95,87,1,0,8.0,2255,3.1,1,3,9,8,1
59,0,167,79,72,1,0,6.6,1789,3.2,1,4,5,4,1
32,0,188,109,100,4,5,8.4,3194,3.8,1,7,2,7,1
32,0,186,97,87,3,1,6.9,2881,2.8,1,7,1,6,0
56,0,155,98,85,2,1,8.4,2625,2.7,0,4,4,1,0
30,1,164,77,69,2,2,7.0,2184,3.3,0,9,2,2,0
34,0,176,107,96,2,2,6.9,2917,3.8,0,6,3,8,1
49,1,183,89,72,4,6,6.5,3082,3.4,0,8,2,6,1
26,0,190,99,85,2,1,7.3,2924,2.1,0,7,8,7,1
57,1,180,95,79,3,3,7.5,2667,2.7,1,4,3,8,0
37,0,170,120,106,1,1,6.7,3075,3.0,0,2,2,5,0
43,1,162,101,86,1,0,8.1,2562,3.1,0,2,6,5,0
44,1,185,125,110,3,1,6.9,3325,2.5,1,8,7,2,0
38,1,163,108,98,3,1,6.5,2875,3.1,0,8,9,4,0
35,1,182,137,127,3,2,7.7,4111,3.5,0,1,10,2,1
30,1,162,86,62,4,5,7.3,2740,2.9,0,1,4,7,1
33,1,158,76,66,1,0,7.2,1927,2.9,1,4,5,9,1
26,1,165,82,66,4,4,7.9,2454,3.9,0,1,6,2,1
29,1,166,70,52,1,0,5.5,1606,3.8,0,10,3,4,1
61,1,180,97,75,3,2,7.3,2581,2.8,1,1,3,8,0
55,1,161,80,57,2,1,5.7,2120,4.5,1,10,3,9,0
36,0,192,94,80,3,3,7.8,2844,1.7,0,5,5,4,0
24,1,177,125,111,3,3,7.6,3674,2.5,1,1,6,8,1
52,1,174,120,109,4,5,6.4,3432,1.6,1,10,9,7,1
35,0,172,86,72,2,2,6.7,2170,4.0,0,6,9,5,1
33,1,177,121,103,4,6,7.5,3630,3.8,1,4,5,4,1
56,1,155,93,84,2,3,5.5,2747,3.6,1,10,8,6,1
21,0,194,116,101,2,2,7.5,2809,2.1,0,5,7,6,1
42,0,177,115,104,2,2,7.2,2944,3.6,1,9,4,2,0
49,1,156,73,49,3,2,7.5,2105,2.6,0,2,1,3,0
57,0,178,83,61,4,6,7.8,2808,4.1,1,3,3,6,1
30,1,172,99,84,3,3,7.8,2876,2.1,1,3,10,4,0
62,1,155,78,54,1,1,5.8,1992,2.2,1,9,5,3,0
34,1,191,100,93,4,6,6.7,3302,4.4,0,3,10,4,1
54,0,155,80,69,1,1,6.5,1600,3.1,0,10,3,6,1
23,1,178,130,122,3,1,6.7,3767,2.8,1,5,4,3,0
36,1,193,140,117,1,0,6.8,3452,2.6,1,6,9,1,0
30,0,164,101,79,1,0,7.3,2799,4.0,1,6,9,6,1
43,1,165,103,88,1,0,7.7,2597,2.6,0,6,9,2,0
31,1,155,90,72,4,4,7.5,2438,2.6,0,1,9,9,1
48,1,157,62,48,2,2,6.8,1813,1.9,1,6,1,6,0
21,1,156,100,82,2,3,7.2,3008,3.1,1,1,9,1,0
56,1,187,138,130,4,6,7.7,4164,4.3,0,6,2,4,1
25,1,188,105,89,2,3,5.9,2644,4.4,1,10,8,5,0
42,0,184,116,100,3,1,7.3,3235,4.5,0,6,9,8,1
30,1,169,101,95,4,5,8.3,3326,2.9,0,3,8,3,1
49,1,187,96,86,4,4,7.7,3182,3.8,0,3,9,9,1
55,0,176,91,82,2,1,7.4,2455,3.2,0,6,5,9,1
55,1,167,70,47,4,6,6.6,2165,3.1,1,2,10,10,1
45,1,172,118,99,1,1,7.3,2901,3.9,0,5,7,5,1
47,0,157,63,49,4,6,6.3,2237,4.0,0,10,3,4,0
20,0,192,113,102,4,6,8.2,3372,1.6,0,3,4,7,1
45,0,179,85,62,4,5,7.8,2440,4.3,0,5,4,9,1
20,0,184,129,117,3,3,6.8,3767,4.0,1,3,10,6,1
62,0,182,134,115,3,2,7.0,3765,3.7,1,2,4,7,1
51,0,181,114,106,1,1,8.5,2702,4.1,0,4,8,1,1
33,0,155,66,49,1,0,7.6,1438,3.1,0,5,2,4,1
39,1,176,106,97,2,1,7.9,2865,3.8,0,6,2,2,0
49,1,187,134,119,1,0,7.9,3333,3.3,0,2,5,1,0
55,1,156,91,71,4,4,7.6,2769,3.1,1,3,6,7,1
25,0,193,140,116,2,3,7.9,3423,2.1,1,3,4,10,0
25,1,171,87,65,3,1,7.7,3056,4.0,1,6,7,4,0
23,0,166,72,53,2,2,8.1,1990,4.2,0,1,10,2,1
31,1,176,85,80,3,3,8.1,2189,4.4,0,7,4,5,1
49,1,187,144,132,4,6,5.4,3874,1.9,1,8,8,7,1
52,1,173,107,99,4,5,8.4,3328,2.4,1,7,2,2,0
27,1,180,122,109,3,2,7.0,3749,3.6,1,4,10,7,1
20,0,174,123,100,2,3,8.0,3522,4.1,0,7,4,3,1
29,0,180,128,117,3,2,7.0,3768,3.8,1,1,7,8,1
48,1,160,73,54,1,0,6.7,1568,2.9,0,8,5,7,1
46,0,156,63,56,4,4,6.0,2134,3.7,0,10,10,1,1
22,0,160,104,88,3,2,6.2,2963,1.7,0,10,2,9,0
42,1,166,115,109,2,2,7.0,3035,3.5,0,3,3,6,1
58,0,165,94,71,3,3,6.7,2877,1.5,1,9,4,4,0
48,0,179,129,118,2,3,7.8,3282,1.6,0,1,5,6,0
38,0,173,86,71,4,4,7.3,2568,3.8,1,6,7,2,0
37,0,156,65,42,2,2,7.7,1977,2.9,0,1,3,2,0
56,1,156,81,69,4,4,5.2,2623,1.7,1,8,9,8,0
39,1,158,97,80,4,5,7.0,3085,2.9,1,3,10,10,1
21,0,169,103,90,2,1,7.4,2658,1.7,1,4,3,5,0
30,1,155,86,80,3,2,6.7,2960,2.5,1,6,5,7,0
62,1,174,77,55,1,1,8.2,1833,2.0,1,4,5,1,0
59,1,169,87,68,3,3,6.9,2476,2.2,1,8,7,6,0
37,0,177,128,113,2,2,5.9,3217,2.1,1,9,6,10,0
30,0,183,92,73,4,4,7.7,2672,2.6,1,5,3,7,0
34,1,165,101,79,2,2,6.7,2543,1.8,0,1,1,10,0
53,1,161,98,80,3,1,5.3,2683,3.1,1,8,6,7,0
50,0,166,103,80,2,1,7.9,2703,2.7,1,2,6,10,0
18,1,155,100,83,4,5,7.1,2903,4.0,1,6,4,3,0
32,0,159,81,61,2,3,7.5,2375,4.0,1,6,2,9,0
30,1,185,125,119,4,5,7.9,3796,4.0,1,7,9,9,1
34,0,163,76,70,4,6,6.8,2557,2.9,0,9,6,5,1
41,0,194,120,99,2,3,7.7,3142,2.4,0,1,1,9,0
25,0,161,87,63,3,2,6.6,2941,2.7,1,10,8,7,0
44,0,186,99,77,3,1,6.3,2405,3.6,1,8,10,7,1
62,1,183,135,121,1,1,7.9,2706,3.1,1,5,7,9,1
40,0,167,104,88,1,0,6.7,2542,3.4,0,6,6,2,0
63,1,168,84,77,3,3,6.1,2645,3.6,1,8,1,10,0
25,0,177,86,76,4,4,6.2,2833,4.3,0,8,10,5,1
25,0,189,106,82,2,1,7.5,3034,4.3,0,7,5,8,0
43,1,170,103,94,2,3,7.6,3147,4.0,0,7,4,8,1
64,1,157,96,84,2,2,8.2,2680,1.7,0,1,7,3,0
30,1,169,96,74,4,4,6.6,2936,4.4,0,8,2,5,0
56,0,163,71,51,3,3,7.0,2450,3.6,1,3,1,4,0
54,0,192,108,90,3,1,7.5,3030,3.6,0,5,7,4,1
45,1,182,103,93,4,5,6.8,3328,1.6,1,4,8,2,0
42,0,157,88,73,4,5,6.7,2869,2.9,0,10,5,6,1
33,1,166,81,71,3,2,7.0,2515,3.4,0,3,8,1,1
19,0,157,71,62,2,2,5.3,2153,2.3,1,10,4,8,0
35,0,188,105,86,2,3,7.7,2834,1.7,1,5,8,10,1
34,0,191,128,118,2,1,6.6,3221,3.1,0,3,3,9,0
47,1,159,84,64,3,1,5.6,2845,2.8,1,9,7,5,0
56,0,172,117,95,2,3,6.5,3212,1.6,0,9,6,6,1
30,1,192,136,131,4,4,7.5,3940,3.1,0,6,1,1,0
49,1,160,93,86,3,3,7.3,2670,1.8,0,3,5,6,1
46,0,166,76,52,3,1,7.1,2409,2.8,0,5,4,1,0
63,1,167,72,65,2,1,6.0,1808,2.3,1,8,6,5,0
47,1,156,82,71,1,1,6.4,2049,4.4,0,9,9,9,1
35,0,156,64,46,3,3,7.3,1712,1.6,0,3,4,5,1
30,1,193,116,94,4,5,7.5,3291,3.2,1,5,2,3,0
60,1,177,80,61,3,2,7.8,2768,2.0,0,2,8,4,1
38,0,167,78,61,2,2,7.9,1746,2.5,0,2,1,3,1
47,0,170,77,54,4,6,6.9,2040,2.1,0,2,6,4,1
38,0,183,130,124,1,0,7.3,3062,4.5,1,6,4,10,1
34,1,169,88,77,1,0,8.4,2294,1.6,0,3,6,6,0
57,1,164,70,53,2,2,6.6,1711,3.1,0,10,3,3,0
36,0,159,74,66,4,5,6.7,2520,3.3,1,5,9,5,1
32,1,184,124,114,4,5,6.0,3808,3.8,0,8,3,7,0
26,0,162,99,77,1,0,8.4,2094,3.4,1,5,3,1,1
27,0,157,67,44,2,2,6.6,1785,2.2,0,2,5,3,1
61,0,172,113,94,2,2,6.6,3371,3.3,0,6,7,6,1
48,1,156,76,69,1,0,7.3,1912,4.4,0,2,6,10,1
40,1,193,136,112,3,1,5.6,3615,4.0,0,8,7,2,0
47,0,180,118,97,1,0,7.0,2449,2.9,1,2,9,8,1
50,0,161,99,79,4,4,8.1,2971,2.9,0,7,3,7,0
26,1,161,96,79,3,2,7.6,2920,1.9,0,4,5,2,0
64,0,177,81,57,3,3,8.3,2420,3.2,0,4,5,5,0
18,1,169,96,84,3,3,7.0,2480,2.3,1,8,3,4,0
61,0,185,96,78,4,6,7.3,3199,1.8,0,4,10,2,1
52,0,176,129,121,1,0,5.5,2976,2.9,1,8,9,4,0
28,1,172,87,76,3,1,7.4,2323,1.6,0,9,9,9,1
51,1,193,120,106,2,3,6.1,3386,1.9,0,8,6,10,1
33,1,170,82,63,2,3,7.2,2226,2.2,0,4,5,2,0
26,1,171,79,59,3,2,7.3,2383,4.5,0,5,4,10,1
49,1,181,116,104,1,0,8.0,2741,3.9,1,6,4,10,1
32,0,187,117,111,4,4,6.4,3391,3.1,1,9,5,6,0
29,0,180,101,80,3,3,7.9,2915,2.2,0,5,2,4,0
50,1,182,88,78,4,6,7.8,3310,3.1,0,2,8,8,1
62,1,169,108,88,2,2,7.7,2949,3.4,1,7,7,4,1
31,0,174,76,70,2,2,7.9,2067,1.5,1,6,7,9,1
25,0,162,86,64,3,3,7.1,2306,4.5,0,3,1,10,1
25,1,182,118,103,4,5,7.2,3594,3.4,1,8,8,3,0
44,1,163,86,70,1,1,8.5,1860,4.5,0,3,1,7,1
29,0,155,65,56,2,2,6.0,1824,2.9,1,10,9,5,1
18,1,192,141,135,4,6,7.5,4127,3.4,1,4,6,1,1
60,0,167,85,63,1,0,5.8,1753,2.9,0,9,8,3,0
57,0,162,72,62,4,4,7.6,2630,1.5,1,4,1,9,0
59,1,165,94,89,2,2,8.4,2406,4.0,1,2,6,9,1
28,0,168,71,58,2,2,6.9,1783,2.8,1,9,1,5,0
56,0,173,92,73,3,1,5.8,2700,2.9,1,10,3,5,0
60,0,157,93,81,4,6,6.3,3098,2.6,1,8,2,4,0
48,1,157,100,82,2,3,7.4,2675,2.8,0,4,2,4,0
34,0,166,97,89,4,6,7.1,3316,3.7,0,6,4,4,1
50,1,166,79,68,3,3,7.7,2336,3.6,0,6,7,2,0
49,0,159,73,49,2,2,6.7,2109,3.9,0,2,3,7,0
46,0,171,103,91,2,1,6.2,2552,4.4,1,9,7,3,0
38,0,166,88,74,1,1,6.9,2056,2.7,1,6,9,1,1
38,0,156,68,46,3,3,7.7,2275,2.5,0,5,4,10,1
57,0,190,139,117,4,5,6.8,4091,3.0,0,2,7,3,0
40,1,190,103,80,4,4,5.1,2775,2.0,0,10,1,9,0
23,1,163,81,73,1,0,7.8,2094,3.8,1,1,2,9,1
39,0,161,67,50,3,3,7.3,1752,3.2,0,7,8,10,1
55,1,176,115,105,4,4,6.9,3453,2.1,0,4,3,7,0
54,1,180,96,79,4,4,7.3,3056,4.1,0,7,5,1,1
62,0,193,108,88,1,0,7.5,2474,3.4,1,5,8,6,1
25,1,170,87,63,2,3,7.2,2325,1.6,1,1,5,10,0
58,1,179,128,114,4,6,7.3,3413,2.1,0,5,1,1,0
52,1,190,122,109,3,1,6.6,3477,4.2,0,4,2,2,0
28,1,172,82,71,4,5,7.6,2487,2.6,1,1,10,3,1
41,0,159,97,76,4,5,5.9,2737,4.5,0,10,3,6,1
38,1,170,82,58,3,1,8.4,2373,3.1,0,2,10,7,1
19,0,160,82,71,3,3,7.1,2267,2.1,1,9,2,8,0
57,0,155,83,77,2,2,6.5,2183,3.3,0,1,9,9,1
36,1,185,119,96,4,5,7.0,3747,1.8,1,10,5,7,0
56,0,164,70,65,2,3,8.1,1852,3.9,1,4,1,6,1
45,1,155,94,88,3,1,6.5,2568,3.4,1,8,8,5,0
34,0,189,119,110,1,0,8.4,2944,4.4,1,5,3,10,0
23,1,172,124,102,1,0,6.7,3022,3.6,0,10,9,2,0
36,1,164,100,90,2,2,6.5,2595,1.6,1,7,9,8,1
55,0,165,114,104,4,6,7.7,3471,2.9,0,2,6,5,1
45,1,164,88,68,2,1,8.3,2278,3.1,1,4,4,10,1
19,1,162,72,52,4,5,7.3,2766,4.3,0,4,9,2,1
55,1,188,132,125,1,1,6.9,3110,2.8,0,1,9,3,0
54,1,161,100,93,1,0,6.3,2587,3.3,1,8,2,10,0
21,0,177,124,116,2,3,8.3,3645,2.1,0,3,10,10,1
39,0,158,75,65,4,4,8.4,2229,2.2,1,4,6,7,1
43,0,192,125,118,4,6,8.1,3482,3.1,0,2,4,10,1
60,1,179,126,113,4,5,5.6,3596,3.6,1,10,3,8,0
53,0,191,145,138,4,4,8.0,4163,2.8,1,5,10,5,1
30,1,170,74,64,1,1,7.3,1507,2.8,1,5,6,10,1
49,1,187,127,103,1,0,7.1,3139,2.3,0,3,8,8,1
34,1,189,126,113,1,1,7.1,3224,3.6,1,8,9,10,1
58,0,183,88,69,2,1,6.8,2441,1.5,0,1,9,10,0
53,0,158,102,89,1,0,6.8,2617,3.0,1,2,2,6,0
63,0,155,78,69,3,2,7.6,2417,1.5,0,1,8,2,0
36,0,161,95,75,2,3,7.5,2911,3.3,0,6,8,2,1
52,1,159,102,95,3,1,7.6,3209,1.6,0,4,5,8,0
63,0,184,92,79,4,6,6.5,3054,4.3,1,10,4,4,0
57,0,177,124,103,3,1,8.1,2956,2.9,1,1,9,8,0
45,0,176,115,108,4,4,7.1,3519,3.6,0,7,4,9,1
18,0,165,107,96,1,1,5.8,2909,4.1,0,9,10,6,1
59,1,161,86,75,3,2,7.1,2722,2.2,0,5,4,9,1
35,0,163,68,58,2,2,7.3,2016,3.1,1,7,3,6,1
57,0,171,106,82,4,5,8.4,3276,4.1,1,4,10,3,1
50,0,184,106,94,2,3,6.9,2732,3.1,0,4,3,8,1
29,1,165,86,78,2,2,7.1,2092,2.7,0,4,3,1,1
25,0,182,108,89,2,2,7.5,2870,2.6,1,5,7,6,1
41,0,174,101,91,1,1,6.2,2386,2.7,1,8,5,3,0
33,0,190,131,111,2,3,8.5,3657,3.3,0,4,9,10,1
21,1,164,100,91,3,2,6.8,3086,1.6,0,7,2,10,1
55,1,173,114,98,1,1,6.8,2772,2.7,0,9,4,3,0
61,0,158,91,73,4,6,7.9,2918,3.2,1,6,2,9,1
44,0,168,109,99,4,5,7.3,3438,3.9,1,4,8,7,1
26,1,175,83,76,2,1,6.5,2270,3.1,0,5,4,2,1
64,1,184,133,110,4,4,5.6,4030,4.3,0,8,1,6,0
33,1,162,83,69,4,5,8.4,2451,2.8,1,4,10,4,1
29,1,163,91,80,3,2,8.1,2238,3.5,0,4,3,10,1
48,1,180,105,88,3,3,7.0,2871,1.6,0,7,7,7,1
41,0,170,95,90,2,2,8.3,2830,2.2,0,6,3,4,0
31,0,174,90,85,2,2,8.3,2429,3.9,1,1,5,7,1
62,0,188,99,78,3,3,6.9,3066,3.3,1,9,2,6,0
42,0,174,81,73,3,2,7.4,2584,4.3,0,5,8,8,1
51,1,181,107,89,2,2,5.7,2985,3.8,0,10,4,7,0
20,1,181,89,79,3,3,7.6,2805,2.8,1,2,1,9,0
41,1,187,102,84,2,3,7.7,2518,3.8,1,5,4,4,0
59,1,180,88,69,1,1,7.0,2173,2.9,0,8,8,9,1
26,1,157,66,61,1,1,7.4,1431,2.5,1,6,9,5,1
43,0,168,113,89,4,6,5.4,3254,1.6,0,8,1,9,1
37,0,194,138,118,4,6,8.3,3915,4.1,0,5,6,4,1
57,0,162,107,99,2,1,7.7,3320,2.8,0,4,4,3,1
27,0,178,114,108,2,1,7.1,2857,3.6,0,10,8,7,1
36,0,188,140,135,2,1,8.2,3582,2.0,0,3,1,4,0
20,1,178,109,92,4,4,8.3,3630,4.0,1,2,5,5,1
41,1,169,94,74,3,1,5.2,3012,4.0,0,9,1,3,0
22,1,158,85,73,3,2,8.4,2640,2.9,0,1,4,6,0
20,1,169,87,79,4,4,6.7,2771,3.5,1,10,2,4,0
44,1,162,95,89,1,1,7.0,2527,3.1,0,2,10,1,1
33,0,193,150,133,2,3,7.9,4182,3.2,0,6,9,2,1
32,0,183,129,120,2,2,7.3,3376,4.2,0,6,2,8,1
52,0,184,112,88,4,6,6.6,3241,4.4,1,1,4,4,0
29,1,172,122,105,2,3,7.1,3015,2.6,1,8,3,10,0
58,1,159,106,97,3,3,7.7,3152,2.5,0,4,1,2,0
61,1,165,91,71,2,2,7.2,2570,2.4,0,7,1,4,0
43,1,165,108,98,3,2,6.8,3162,3.8,1,10,2,7,0
64,0,174,76,56,4,6,7.2,2573,3.7,1,9,8,2,1
51,1,173,78,61,1,0,8.4,2186,1.6,0,2,2,6,0
40,0,172,75,60,2,2,8.2,2596,1.8,1,7,1,1,0
48,1,174,116,111,4,5,7.1,3018,3.4,1,1,6,3,1
37,0,194,99,91,2,3,7.6,2759,2.3,1,3,1,9,0
29,1,166,70,63,3,2,6.9,2044,1.8,1,4,10,5,1
40,1,179,88,66,2,1,6.8,2861,2.7,0,3,9,8,0
21,0,164,81,61,4,6,6.9,2748,4.1,1,8,6,1,0
40,0,173,99,82,4,5,7.7,2712,2.6,0,7,10,4,1
18,1,163,69,52,3,3,6.8,1763,3.6,0,3,6,3,1
42,0,177,105,94,2,1,7.8,2766,4.2,1,7,1,10,0
19,1,165,80,61,1,0,7.3,1795,2.0,0,2,7,9,1
47,1,156,72,53,4,5,8.1,2567,3.3,1,3,3,7,1
20,0,187,137,128,2,3,8.2,3523,4.2,1,7,1,3,0
38,1,160,107,86,3,2,6.2,3104,2.1,1,10,9,1,0
42,1,169,94,79,4,6,8.0,3406,4.5,0,5,8,5,1
37,0,174,92,75,2,1,6.0,2521,2.6,0,9,4,10,0
39,1,172,121,107,3,3,5.3,3586,2.2,0,8,3,3,0
38,1,184,113,94,2,1,6.6,3418,4.0,1,6,2,2,0
50,1,178,119,113,3,1,7.4,3183,2.9,1,4,2,3,0
55,1,166,89,74,2,3,7.2,2582,3.5,0,3,3,5,1
32,0,157,70,55,1,0,7.8,1709,3.0,1,6,1,5,0
63,0,185,124,119,2,2,6.0,3335,3.4,1,9,10,10,1
32,0,169,103,91,3,2,8.4,3194,1.6,1,5,7,8,1
63,1,190,119,98,1,0,8.3,2541,2.6,1,7,2,4,1
42,0,170,86,74,1,0,8.1,2079,3.5,0,7,6,2,1
38,0,183,132,115,4,6,6.5,3614,2.6,1,7,6,8,1
41,0,192,110,101,4,5,5.4,3542,3.8,1,9,4,8,1
22,1,181,118,108,4,4,7.4,3488,4.4,1,2,4,10,1
23,0,171,92,68,3,3,7.1,2583,1.6,0,8,1,8,0
60,0,177,104,86,3,1,8.0,2835,4.1,0,2,6,1,0
61,1,176,89,68,2,3,6.6,2425,2.0,1,1,8,9,0
64,1,178,114,94,1,0,6.9,2618,4.3,1,10,10,4,0
40,1,160,74,61,3,3,8.1,2029,4.3,0,6,4,4,1
21,1,182,111,88,2,1,6.9,3507,3.2,0,2,1,8,0
44,1,160,79,73,2,1,8.2,2114,2.9,1,5,4,8,0
35,1,155,100,92,3,2,7.1,3430,3.8,0,1,2,6,0
38,0,179,135,111,1,1,6.8,3036,4.3,1,7,4,4,0
45,0,159,96,83,3,3,8.2,2321,2.2,1,1,8,3,1
52,1,185,144,136,2,3,6.0,3777,2.6,0,8,3,5,0
39,1,189,96,87,3,2,7.0,2816,2.8,1,5,5,8,0
57,0,192,155,145,4,5,7.2,4392,4.0,0,5,10,7,1
40,1,181,88,64,2,1,8.5,2241,1.9,1,3,2,8,1
20,1,174,97,92,3,1,8.2,2655,3.4,0,2,9,1,1
57,0,169,83,66,3,1,8.3,2417,2.6,0,6,3,4,0
27,1,174,125,103,1,0,7.9,2867,4.2,0,4,1,9,0
42,1,162,94,87,1,1,6.6,2261,2.5,1,10,7,6,0
25,0,168,100,76,4,5,7.0,3257,4.4,1,4,5,10,1
28,0,183,141,132,2,2,8.0,3549,1.5,0,6,9,8,1
22,0,163,94,77,4,6,6.8,3250,2.2,1,2,3,8,0
62,0,165,98,84,4,5,8.3,3266,2.9,0,2,1,5,0
54,0,184,88,81,4,4,5.6,2771,2.3,0,10,7,8,0
62,1,162,104,89,1,0,6.2,2384,3.7,0,10,8,4,0
55,1,164,112,107,3,3,7.1,3168,3.9,0,4,2,6,1
46,1,155,100,81,4,5,6.6,3109,3.6,1,6,2,7,0
22,1,183,97,89,1,1,7.3,2624,4.4,1,2,9,6,1
26,1,179,93,74,3,1,7.2,3003,2.9,0,7,4,6,0
19,0,182,104,93,3,2,6.9,2769,4.4,1,8,1,8,0
18,1,163,81,62,2,2,6.8,2309,1.9,1,9,9,5,0
57,1,182,100,92,1,0,6.8,2530,4.0,1,6,9,8,0
47,1,178,112,105,4,5,7.5,3276,1.6,0,2,6,9,1
28,1,169,111,93,2,1,8.0,3047,3.1,1,6,6,4,1
45,1,172,121,111,3,3,6.9,3238,3.0,0,8,9,3,0
61,0,177,82,77,4,6,5.8,2764,4.1,1,10,2,5,0
29,1,174,90,77,4,5,7.4,2861,3.6,0,1,9,10,1
